1.040027697563964715e+01 1.211375301286663451e-02
1.045531084218443851e+01 2.422750602573326903e-02
1.051034470872922988e+01 0.000000000000000000e+00
1.056537857527401947e+01 0.000000000000000000e+00
1.062041244181881083e+01 0.000000000000000000e+00
1.067544630836360220e+01 2.422750602573326903e-02
1.073048017490839356e+01 0.000000000000000000e+00
1.078551404145318315e+01 0.000000000000000000e+00
1.084054790799797452e+01 1.211375301286663451e-02
1.089558177454276588e+01 1.211375301286663451e-02
1.095061564108755725e+01 6.056876506433513108e-02
1.100564950763234684e+01 2.422750602573326903e-02
1.106068337417713821e+01 2.422750602573326903e-02
1.111571724072192957e+01 7.268251807719980362e-02
1.117075110726672094e+01 8.479627109006916685e-02
1.122578497381151053e+01 6.056876506433316737e-02
1.128081884035630189e+01 4.845501205146653806e-02
1.133585270690109326e+01 3.634125903859990181e-02
1.139088657344588462e+01 6.056876506433316737e-02
1.144592043999067599e+01 1.090237771158032304e-01
1.150095430653546558e+01 1.211375301286663347e-01
1.155598817308025694e+01 1.090237771157997054e-01
1.161102203962504831e+01 1.332512831415372800e-01
1.166605590616983790e+01 1.574787891672662365e-01
1.172108977271462926e+01 1.332512831415329779e-01
1.177612363925942063e+01 2.301613072444660402e-01
1.183115750580421199e+01 2.543888132701992988e-01
1.188619137234900336e+01 2.786163192959416057e-01
1.194122523889379295e+01 2.907300723087992145e-01
1.199625910543858431e+01 3.755263433988656474e-01
1.205129297198337568e+01 4.360951084631988217e-01
1.210632683852816704e+01 2.543888132702075144e-01
1.216136070507295663e+01 4.603226144889320803e-01
1.221639457161774800e+01 3.028438253216658160e-01
1.227142843816253936e+01 6.420289096819316033e-01
1.232646230470733073e+01 5.208913795532820190e-01
1.238149617125212032e+01 6.056876506433316321e-01
1.243653003779691169e+01 3.634125903859989903e-01
1.249156390434170305e+01 5.451188855789985688e-01
1.254659777088649442e+01 4.845501205146653390e-01
1.260163163743128578e+01 6.541426626948193546e-01
1.265666550397607537e+01 5.572326385918651148e-01
1.271169937052086674e+01 5.693463916047317719e-01
1.276673323706565810e+01 6.541426626948193546e-01
1.282176710361044769e+01 5.814601446175984290e-01
1.287680097015523906e+01 5.451188855789985688e-01
1.293183483670003042e+01 5.330051325661319117e-01
1.298686870324482179e+01 5.208913795532652546e-01
1.304190256978961315e+01 5.330051325661491202e-01
1.309693643633440274e+01 6.178014036561982891e-01
1.315197030287919411e+01 4.239813554503321646e-01
1.320700416942398547e+01 4.966638735275480387e-01
1.326203803596877506e+01 4.724363675017987374e-01
1.331707190251356643e+01 4.239813554503321646e-01
1.337210576905835779e+01 3.270713313473991302e-01
1.342713963560314916e+01 3.028438253216658160e-01
1.348217350214794052e+01 2.786163192959416057e-01
1.353720736869273011e+01 3.391850843602657317e-01
1.359224123523752148e+01 1.090237771157997054e-01
1.364727510178231284e+01 2.422750602573326695e-01
1.370230896832710421e+01 1.695925421801328659e-01
1.375734283487189558e+01 1.211375301286702622e-01
1.381237670141668517e+01 2.180475542315994109e-01
1.386741056796147653e+01 1.938200482058661522e-01
1.392244443450626790e+01 1.332512831415372800e-01
1.397747830105105749e+01 1.938200482058661522e-01
1.403251216759584885e+01 6.056876506433316737e-02
1.408754603414064022e+01 7.268251807719980362e-02
1.414257990068543158e+01 6.056876506433316737e-02
1.419761376723022295e+01 9.691002410293619862e-02
1.425264763377501254e+01 7.268251807719980362e-02
1.430768150031980390e+01 3.634125903859990181e-02
1.436271536686459527e+01 6.056876506433513108e-02
1.441774923340938486e+01 6.056876506433121754e-02
1.447278309995417800e+01 1.211375301286702483e-02
1.452781696649896759e+01 0.000000000000000000e+00
1.458285083304375895e+01 1.211375301286663451e-02
1.463788469958855032e+01 0.000000000000000000e+00
1.469291856613333991e+01 2.422750602573326903e-02
1.474795243267813127e+01 2.422750602573326903e-02
